segment_id,s_m,x_m,y_m,z_m,yaw_rad,vertical_progress_m,position_error_m,normal_error_deg,failure_reason
55,0.18000000000166022,0.0017074970303726184,0.06999996004522423,0.2520010088325027,5.890486225480862,0.17672432567655555,0.0005268518071158401,2.9417459094758533,SUCCESS
55,0.0,0.0017238251899775888,0.06999996004641039,0.07200100957142253,0.0,-0.00327567358452463,inf,inf,NON_POSITIVE_VERTICAL_PROGRESS
55,0.18000000000166022,0.0017074970303726184,0.06999996004522423,0.2520010088325027,0.0,0.17672432971993604,0.0006885807580785161,1.0326732862683259,SUCCESS
55,0.18000000000166022,0.0017074970303726184,0.06999996004522423,0.2520010088325027,0.39269908169872414,0.17672432971993604,0.0004768183253515136,2.36672555052311,SUCCESS
55,0.18000000000166022,0.0017074970303726184,0.06999996004522423,0.2520010088325027,0.7853981633974483,0.17672432971993604,0.0001428027105856554,0.7494306841366989,SUCCESS
55,0.18000000000166022,0.0017074970303726184,0.06999996004522423,0.2520010088325027,1.1780972450961724,0.17672432971993604,0.0003380181239803918,2.690265961429388,SUCCESS
55,0.18000000000166022,0.0017074970303726184,0.06999996004522423,0.2520010088325027,1.5707963267948966,0.17672432971993604,0.00035854789490289665,2.4356052613615384,SUCCESS
55,0.18000000000166022,0.0017074970303726184,0.06999996004522423,0.2520010088325027,1.9634954084936207,0.17672432971993604,9.54121143067545e-07,4.265919429226123,IK_NORMAL_ERROR
55,0.18000000000166022,0.0017074970303726184,0.06999996004522423,0.2520010088325027,2.356194490192345,0.17672432971993604,2.567455450770577e-09,4.674828860073141,IK_NORMAL_ERROR
55,0.18000000000166022,0.0017074970303726184,0.06999996004522423,0.2520010088325027,2.748893571891069,0.17672432971993604,4.9846723366517205e-09,10.15699198504969,IK_NORMAL_ERROR
55,0.18000000000166022,0.0017074970303726184,0.06999996004522423,0.2520010088325027,3.141592653589793,0.17672432971993604,0.000724767980398694,1.3567020112054262,SUCCESS
55,0.18000000000166022,0.0017074970303726184,0.06999996004522423,0.2520010088325027,3.5342917352885173,0.17672432971993604,0.002560895696368272,1.6416338750523822,SUCCESS
55,0.18000000000166022,0.0017074970303726184,0.06999996004522423,0.2520010088325027,3.9269908169872414,0.17672432971993604,0.0004745542917660623,0.6853230771843171,SUCCESS
55,0.18000000000166022,0.0017074970303726184,0.06999996004522423,0.2520010088325027,4.319689898685965,0.17672432971993604,2.662564580452211e-06,10.40926784680289,IK_NORMAL_ERROR
55,0.18000000000166022,0.0017074970303726184,0.06999996004522423,0.2520010088325027,4.71238898038469,0.17672432971993604,0.0012782642153304055,2.811038479129197,SUCCESS
55,0.18000000000166022,0.0017074970303726184,0.06999996004522423,0.2520010088325027,5.105088062083414,0.17672432971993604,0.00038810217348609347,2.6404776929277967,SUCCESS
55,0.18000000000166022,0.0017074970303726184,0.06999996004522423,0.2520010088325027,5.497787143782138,0.17672432971993604,0.0003993362701687912,2.8584964660788597,SUCCESS
55,0.18000000000166022,0.0017074970303726184,0.06999996004522423,0.2520010088325027,5.890486225480862,0.17672432971993604,0.0005257387935575444,2.940995904546467,SUCCESS
55,0.125,0.0017124861902520195,0.06999996004558667,0.19700100905713086,0.0,0.1217243299445642,0.00044303987756616844,2.8722229406242596,SUCCESS
55,0.125,0.0017124861902520195,0.06999996004558667,0.19700100905713086,0.39269908169872414,0.1217243299445642,0.00036114832237562976,2.112301545827858,SUCCESS
55,0.125,0.0017124861902520195,0.06999996004558667,0.19700100905713086,0.7853981633974483,0.1217243299445642,0.00041516491296025214,2.6116193606745264,SUCCESS
55,0.125,0.0017124861902520195,0.06999996004558667,0.19700100905713086,1.1780972450961724,0.1217243299445642,0.0003252789399595874,2.433392826006941,SUCCESS
55,0.125,0.0017124861902520195,0.06999996004558667,0.19700100905713086,1.5707963267948966,0.1217243299445642,0.0020348132293905104,2.3812877555087453,SUCCESS
55,0.125,0.0017124861902520195,0.06999996004558667,0.19700100905713086,1.9634954084936207,0.1217243299445642,2.95361533167925e-06,8.62749935374331,IK_NORMAL_ERROR
55,0.125,0.0017124861902520195,0.06999996004558667,0.19700100905713086,2.356194490192345,0.1217243299445642,4.100621569310121e-09,9.90286965346305,IK_NORMAL_ERROR
55,0.125,0.0017124861902520195,0.06999996004558667,0.19700100905713086,2.748893571891069,0.1217243299445642,4.208829869442769e-09,4.459002556474701,IK_NORMAL_ERROR
55,0.125,0.0017124861902520195,0.06999996004558667,0.19700100905713086,3.141592653589793,0.1217243299445642,3.6084456581584478e-09,10.063948761753682,IK_NORMAL_ERROR
55,0.125,0.0017124861902520195,0.06999996004558667,0.19700100905713086,3.5342917352885173,0.1217243299445642,0.000815568556614755,2.7783213253751518,SUCCESS
55,0.125,0.0017124861902520195,0.06999996004558667,0.19700100905713086,3.9269908169872414,0.1217243299445642,0.004977691375804946,1.445802096958899,SUCCESS
55,0.125,0.0017124861902520195,0.06999996004558667,0.19700100905713086,4.319689898685965,0.1217243299445642,4.152640649308611e-06,14.752771705120184,IK_NORMAL_ERROR
55,0.125,0.0017124861902520195,0.06999996004558667,0.19700100905713086,4.71238898038469,0.1217243299445642,0.0009763659441396166,0.8965626537497933,SUCCESS
55,0.125,0.0017124861902520195,0.06999996004558667,0.19700100905713086,5.105088062083414,0.1217243299445642,0.00037645209397014676,2.7082696277669336,SUCCESS
55,0.125,0.0017124861902520195,0.06999996004558667,0.19700100905713086,5.497787143782138,0.1217243299445642,0.0004226630649597283,2.9376419497728783,SUCCESS
55,0.125,0.0017124861902520195,0.06999996004558667,0.19700100905713086,5.890486225480862,0.1217243299445642,0.0005082607682795023,2.990873807264236,SUCCESS
55,0.0,0.0017238251899775888,0.06999996004641039,0.07200100957142253,0.0,-0.0032756695411441383,inf,inf,NON_POSITIVE_VERTICAL_PROGRESS
